    sample                    id                                                                   file         line  wavelength     intg_flux  intg_flux_err    gauss_flux  gauss_flux_err            eqw       eqw_err particle                    latex_label               profile_label pixel_mask            w1            w2            w3            w4            w5            w6           w_i           w_f     peak_wave     peak_flux          cont      std_cont        m_cont        n_cont    snr_line      snr_cont    z_line           amp        center       sigma       amp_err    center_err     sigma_err         v_r       v_r_err    sigma_vel  sigma_vel_err  sigma_thermal  sigma_instr  n_pixels   pixel_vel    FWHM_intg       FWHM_g         FWZI        v_med        v_50          v_1          v_5         v_10         v_90         v_95         v_99       chisqr     redchi         aic         bic  observations comments
193  SMACS    9239_Visit_1_G395M     /SMACS/G395M/Visit_1/9239/G395M_Visit_1_s09239_x1d_masked_bpx.fits   He1_10833A     10833.0  1.131568e-18   9.211903e-20  1.112049e-18    1.049378e-19      20.272568  1.385002e+00      He1                  $HeI10833\AA$                         NaN         no  10756.057665  10812.094146  10821.397600  10849.834917  10855.566539  10905.406803           NaN           NaN  37511.342759  8.099303e-20  5.575805e-20  1.712736e-21  4.392326e-26  5.411043e-20   14.538034  3.255497e+01  2.462692  2.482570e-20  37508.488591   17.870329  2.411979e-21  1.957742e+00  1.917165e+00  -22.810647  1.564637e+01   142.820528   1.532207e+01       4.557702          NaN       7.0  142.680406          NaN   336.316641          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    45.572233   1.752778   19.108080   23.209968            no       no
194  SMACS    9239_Visit_1_G395M     /SMACS/G395M/Visit_1/9239/G395M_Visit_1_s09239_x1d_masked_bpx.fits    H1_10941A     10941.0  5.056036e-19   8.209278e-20  6.053666e-19    1.195382e-19       9.716363  1.457622e+00       H1                   $HI10941\AA$                         NaN         no  10878.764728  10918.992161  10929.746754  10959.431659  10976.063206  11016.918464           NaN           NaN  37886.233392  6.545366e-20  5.209654e-20  1.656452e-21 -1.006926e-23  4.335830e-19    8.691964  3.145067e+01  2.462776  1.404800e-20  37887.890412   17.191509  2.875720e-21  3.944507e+00  3.853908e+00   13.111941  3.121274e+01   136.035821   3.049584e+01       9.082224          NaN       7.0  141.253460          NaN   320.339878          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    56.603719   2.572896   26.429972   30.086599            no       no
195  SMACS    9239_Visit_1_G395M     /SMACS/G395M/Visit_1/9239/G395M_Visit_1_s09239_x1d_masked_bpx.fits    H1_12822A     12822.0  1.623110e-18   1.004754e-19  1.529571e-18    1.224313e-19      33.409359  1.585672e+00       H1                   $HI12822\AA$                         NaN         no  12754.254589  12796.637551  12805.650645  12840.810465  12850.285692  12891.893857           NaN           NaN  44393.650017  8.344481e-20  4.855817e-20  1.752496e-21 -9.479542e-25  9.064132e-20   20.034643  2.770800e+01  2.462303  3.295589e-20  44398.431843   18.515972  2.848773e-21  1.718464e+00  1.670068e+00   32.291906  1.160487e+01   125.039250   1.127805e+01       9.082224          NaN       8.0  120.296121          NaN   294.444932          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    50.269437   2.094560   22.782131   26.669642            no       no
196  SMACS    9239_Visit_2_G235M     /SMACS/G235M/Visit_2/9239/G235M_Visit_2_s09239_x1d_masked_bpx.fits     H1_6565A      6565.0  1.281514e-17   2.247632e-19  7.634988e-18    2.328503e-19     158.714994  4.840459e+00       H1                    $HI6565\AA$  H1_6565A+N2_6585A+N2_6550A         no   6500.388919   6530.171990   6535.100000   6600.950000   6623.322752   6667.671740  22619.995099  22829.488248  22730.770118  2.953447e-19  4.810502e-20  3.481555e-21  2.544179e-24 -9.726121e-21  110.932578  1.381710e+01  2.462576  2.477734e-19  22731.812205   12.293165  8.842029e-21  4.286280e-01  4.089530e-01   13.777059  5.653110e+00   162.132588   5.393614e+00       9.082224          NaN      22.0  139.992447   419.979521   381.793068  2762.971324   139.993174   14.279009 -1075.965924  -765.908721  -499.289000   951.496678  1047.988478  1197.113733   105.008008   2.692513   55.576109   72.416918            no       no
197  SMACS    9239_Visit_2_G235M     /SMACS/G235M/Visit_2/9239/G235M_Visit_2_s09239_x1d_masked_bpx.fits     N2_6585A      6585.0  1.281514e-17   2.247632e-19  3.892891e-18    1.913797e-19      80.924853  3.978374e+00       N2                 $[NII]6585\AA$  H1_6565A+N2_6585A+N2_6550A         no   6500.388919   6530.171990   6535.100000   6600.950000   6623.322752   6667.671740  22619.995099  22829.488248  22730.770118  2.953447e-19  4.810502e-20  3.481555e-21  2.544179e-24 -9.726121e-21   55.530045  1.381710e+01  2.462859  1.240291e-19  22802.926854   12.521569  7.152001e-21  7.060500e-01  6.590820e-01   38.274910  9.283703e+00   164.643396   8.666125e+00       2.436390          NaN      22.0  139.992447   419.979521   387.705569  2762.971324   139.993174   14.279009 -1075.965924  -765.908721  -499.289000   951.496678  1047.988478  1197.113733   105.008008   2.692513   55.576109   72.416918            no       no
198  SMACS    9239_Visit_2_G235M     /SMACS/G235M/Visit_2/9239/G235M_Visit_2_s09239_x1d_masked_bpx.fits     N2_6550A      6550.0  1.281514e-17   2.247632e-19  1.203101e-18    1.782043e-19      25.009889  3.704485e+00       N2                 $[NII]6550\AA$  H1_6565A+N2_6585A+N2_6550A         no   6500.388919   6530.171990   6535.100000   6600.950000   6623.322752   6667.671740  22619.995099  22829.488248  22730.770118  2.953447e-19  4.810502e-20  3.481555e-21  2.544179e-24 -9.726121e-21   18.135009  1.381710e+01  2.462620  4.050544e-20  22680.162475   11.849468  6.219552e-21  1.994977e+00  2.101482e+00   17.596200  2.637169e+01   156.638627   2.777958e+01       2.436390          NaN      22.0  139.992447   419.979521   368.855779  2762.971324   139.993174   14.279009 -1075.965924  -765.908721  -499.289000   951.496678  1047.988478  1197.113733   105.008008   2.692513   55.576109   72.416918            no       no
199  SMACS    9239_Visit_2_G235M     /SMACS/G235M/Visit_2/9239/G235M_Visit_2_s09239_x1d_masked_bpx.fits     S2_6718A      6718.0  1.136908e-18   1.382963e-19  7.523757e-19    1.682606e-19      14.445181  3.230506e+00       S2                 $[SII]6718\AA$           S2_6718A+S2_6733A         no   6642.694642   6669.583696   6705.444888   6743.115500   6757.267640   6806.824612           NaN           NaN  23261.428598  7.345723e-20  5.208489e-20  3.302270e-21  6.015073e-24 -8.783429e-20   10.429297  1.577245e+01  2.462279  2.274496e-20  23259.592372   13.196529  5.286645e-21  3.402162e+00  3.407003e+00  -11.922270  4.384866e+01   170.083060   4.391105e+01       1.610217          NaN      14.0  136.762421          NaN   400.515000          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   111.053284   3.172951   52.853960   63.135393            no       no
200  SMACS    9239_Visit_2_G235M     /SMACS/G235M/Visit_2/9239/G235M_Visit_2_s09239_x1d_masked_bpx.fits     S2_6733A      6733.0  1.136908e-18   1.382963e-19  5.134213e-19    1.521163e-19       9.857394  2.920546e+00       S2                 $[SII]6733\AA$           S2_6718A+S2_6733A         no   6642.694642   6669.583696   6705.444888   6743.115500   6757.267640   6806.824612           NaN           NaN  23261.428598  7.345723e-20  5.208489e-20  3.302270e-21  6.015073e-24 -8.783429e-20    9.150964  1.577245e+01  2.462728  1.995707e-20  23314.546923   10.263301  6.568500e-21  3.486678e+00  3.503415e+00   26.918834  4.483783e+01   131.983539   4.505306e+01       1.610217          NaN      14.0  136.762421          NaN   310.797483          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   111.053284   3.172951   52.853960   63.135393            no       no
201  SMACS    9239_Visit_2_G395M     /SMACS/G395M/Visit_2/9239/G395M_Visit_2_s09239_x1d_masked_bpx.fits     S3_9533A      9533.0  1.635828e-18   1.144173e-19  1.747432e-18    1.426546e-19      28.982732  1.664413e+00       S3                $[SIII]9533\AA$                         NaN         no   9459.295991   9500.207448   9510.736608   9552.207607   9560.655192   9609.629368           NaN           NaN  33006.992968  8.781117e-20  5.638902e-20  1.879552e-21  4.985660e-24 -1.081726e-19   19.875964  3.000131e+01  2.462393  3.330170e-20  33012.571836   20.933597  2.882749e-21  1.985728e+00  1.928255e+00   50.671164  1.803576e+01   190.133481   1.751375e+01       1.610217          NaN       9.0  162.343467          NaN   447.730133          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    49.214589   2.139765   22.590433   26.364722            no       no
202  SMACS    9239_Visit_2_G395M     /SMACS/G395M/Visit_2/9239/G395M_Visit_2_s09239_x1d_masked_bpx.fits    H1_10052A     10052.0  5.716358e-20   7.804066e-20  1.671911e-19    5.358325e-20       0.947252  1.304382e+00       H1                   $HI10052\AA$                         NaN         no   9984.793162  10026.135698  10042.185878  10065.726625  10078.450373  10133.812914           NaN           NaN  34811.859288  6.444079e-20  5.936502e-20  1.828996e-21 -3.841891e-25  7.273935e-20    3.934858  3.245771e+01  2.463177  6.904765e-21  34804.203036    9.659935  6.329192e-21  3.840698e+00  9.975379e+00  -65.934042  3.307529e+01    83.189343   8.590588e+01       9.082224          NaN       6.0  153.857098          NaN   195.895932          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    21.082449   0.878435   -0.679692    3.207819            no       no
203  SMACS    9239_Visit_2_G395M     /SMACS/G395M/Visit_2/9239/G395M_Visit_2_s09239_x1d_masked_bpx.fits   He1_10833A     10833.0  1.687033e-18   1.005237e-19  1.458664e-18    1.452998e-19      30.641430  1.479796e+00      He1                  $HeI10833\AA$                         NaN         no  10776.164258  10813.704206  10819.825266  10860.807976  10868.307766  10917.223456           NaN           NaN  37526.100951  7.834373e-20  5.499850e-20  1.718250e-21  1.235165e-26  5.453499e-20   15.087302  3.200843e+01  2.464054  2.273152e-20  37519.640954   25.599806  2.424980e-21  2.945966e+00  2.910629e+00  -51.608303  2.353504e+01   204.514423   2.325274e+01       4.557702          NaN       9.0  142.623332          NaN   481.594663          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    62.675178   2.410584   28.349420   32.451308            no       no
204  SMACS    9239_Visit_2_G395M     /SMACS/G395M/Visit_2/9239/G395M_Visit_2_s09239_x1d_masked_bpx.fits    H1_10941A     10941.0  5.565180e-19   7.929625e-20  6.179715e-19    9.747683e-20      10.404837  1.361703e+00       H1                   $HI10941\AA$                         NaN         no  10865.910924  10921.465551  10930.191638  10960.856482  10975.188363  11031.000752           NaN           NaN  37900.989044  6.626051e-20  5.341519e-20  1.680555e-21 -7.283587e-24  3.294704e-19    9.023352  3.178425e+01  2.464125  1.392397e-20  37891.192852   17.705795  2.331653e-21  3.229007e+00  3.200326e+00  -77.486750  2.554107e+01   140.050802   2.531421e+01       9.082224          NaN       7.0  141.198227          NaN   329.794436          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    54.165073   2.006114   23.725168   27.928760            no       no
205  SMACS    9239_Visit_2_G395M     /SMACS/G395M/Visit_2/9239/G395M_Visit_2_s09239_x1d_masked_bpx.fits    H1_12822A     12822.0  1.807212e-18   9.979586e-20  1.883737e-18    9.585013e-20      36.784801  1.508276e+00       H1                   $HI12822\AA$                         NaN         no  12750.888371  12791.662177  12809.964315  12845.082660  12855.709053  12896.602085           NaN           NaN  44408.356800  8.294880e-20  4.913826e-20  1.770948e-21 -3.030916e-24  1.837363e-19   21.956834  2.774687e+01  2.463450  3.558149e-20  44399.506044   21.120592  1.889420e-21  1.247854e+00  1.220862e+00  -59.749792  8.424029e+00   142.581141   8.241806e+00       9.082224          NaN       8.0  120.255268          NaN   335.752928          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    27.010094   1.174352    6.990967   10.765257            no       no
206  SMACS    9483_Visit_1_G235M     /SMACS/G235M/Visit_1/9483/G235M_Visit_1_s09483_x1d_masked_bpx.fits     S3_9071A      9071.0  4.404243e-18   4.565224e-19  4.794919e-18    5.845299e-19       6.477417  6.040390e-01       S3                $[SIII]9071\AA$                         NaN         no   8942.381164   9004.829628   9057.436001   9082.720093   9094.504272   9142.998803           NaN           NaN  19600.803347  8.344940e-19  6.784748e-19  1.719012e-20  5.613471e-23 -4.218106e-19    9.081052  3.946887e+01  1.160821  1.557396e-19  19605.276902   12.282655  1.912213e-20  1.686169e+00  1.825660e+00   68.422605  2.578980e+01   187.862066   2.792329e+01       1.610217          NaN       6.0  162.865979          NaN   442.381359          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    40.086726   1.431669   13.968799   18.270761            no       no
207  SMACS    9483_Visit_1_G235M     /SMACS/G235M/Visit_1/9483/G235M_Visit_1_s09483_x1d_masked_bpx.fits     S3_9533A      9533.0  8.423415e-18   5.162636e-19  8.228273e-18    4.872142e-19      12.737409  6.773240e-01       S3                $[SIII]9533\AA$                         NaN         no   9436.563658   9494.874997   9508.096993   9545.794099   9564.069440   9613.118933           NaN           NaN  20612.234867  9.945722e-19  6.617747e-19  1.577137e-20  6.895577e-23 -7.595580e-19   26.810561  4.196051e+01  1.162198  3.485689e-19  20607.419103    9.417381  2.237940e-20  6.456450e-01  6.322020e-01  -70.042366  9.390519e+00   136.970102   9.194988e+00       1.610217          NaN       9.0  154.822935          NaN   322.539942          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    45.213481   1.507116   16.391295   20.880818            no       no
208  SMACS    9483_Visit_1_G235M     /SMACS/G235M/Visit_1/9483/G235M_Visit_1_s09483_x1d_masked_bpx.fits   He1_10833A     10833.0  6.465941e-18   4.681848e-19  5.840703e-18    1.023275e-18       9.577814  6.242870e-01      He1                  $HeI10833\AA$                         NaN         no  10756.516474  10798.461340  10812.182207  10852.105837  10863.710396  10914.674932           NaN           NaN  23423.378327  8.574371e-19  6.747400e-19  1.411188e-20 -8.514108e-23  2.669032e-18   16.223019  4.781363e+01  1.162225  1.902834e-19  23420.316492   12.245438  3.493223e-20  2.484576e+00  2.450765e+00  -39.187982  3.179973e+01   156.727610   3.136699e+01       4.557702          NaN       9.0  135.708700          NaN   369.065317          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   159.207842   6.633660   53.908089   57.795600            no       no
209  SMACS    9483_Visit_1_G235M     /SMACS/G235M/Visit_1/9483/G235M_Visit_1_s09483_x1d_masked_bpx.fits    H1_10941A     10941.0  4.703026e-18   3.889604e-19  4.281211e-18    7.716424e-19       7.036640  5.276230e-01       H1                   $HI10941\AA$                         NaN         no  10880.609865  10923.006114  10924.728928  10955.711199  10962.900151  10998.301167           NaN           NaN  23646.425802  8.100787e-19  6.679218e-19  1.347210e-20  9.734327e-25  6.449036e-19   12.541707  4.957816e+01  1.161267  1.556290e-19  23652.095479   10.974538  2.900846e-20  2.290435e+00  2.265191e+00   71.880904  2.903843e+01   139.136622   2.871839e+01       9.082224          NaN       7.0  134.796679          NaN   327.641706          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   105.771670   5.036746   41.597493   45.131655            no       no
210  SMACS    9483_Visit_1_G235M     /SMACS/G235M/Visit_1/9483/G235M_Visit_1_s09483_x1d_masked_bpx.fits    H1_12822A     12822.0  8.296252e-18   4.640776e-19  8.630392e-18    5.303584e-19      14.628781  6.778270e-01       H1                   $HI12822\AA$                         NaN         no  12734.349036  12779.918591  12797.029398  12833.554644  12845.120200  12894.102741           NaN           NaN  27714.002168  8.681239e-19  5.662442e-19  1.295672e-20 -1.016867e-22  3.384391e-18   24.181490  4.370273e+01  1.161441  3.123409e-19  27711.750951   11.023302  2.105876e-20  7.908170e-01  7.340730e-01  -24.352235  8.554553e+00   119.243076   7.940730e+00       9.082224          NaN       8.0  114.787706          NaN   280.795985          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    44.024229   1.630527   17.506283   21.709875            no       no
211  SMACS    9483_Visit_1_G395M     /SMACS/G395M/Visit_1/9483/G395M_Visit_1_s09483_x1d_masked_bpx.fits    H1_18756A     18756.0  3.261035e-17   5.348229e-19  3.284373e-17    7.343066e-19      81.039221  8.267610e-01       H1                   $HI18756\AA$                         NaN         no  18618.417175  18695.024510  18701.665260  18790.797512  18801.269269  18891.508063           NaN           NaN  40543.623198  1.117234e-18  4.023672e-19  7.387420e-21 -1.124678e-23  8.583524e-19  114.704301  5.446654e+01  1.161635  6.874394e-19  40542.368146   19.060227  1.757304e-20  4.919040e-01  4.602020e-01   -9.280252  3.637292e+00   140.937389   3.402877e+00       9.082224          NaN      12.0  132.177211          NaN   331.882189          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    89.610901   2.890674   38.949959   43.529041            no       no
212  SMACS    9483_Visit_1_G395M     /SMACS/G395M/Visit_1/9483/G395M_Visit_1_s09483_x1d_masked_bpx.fits    H2_19576A     19576.0  6.494555e-18   4.244947e-19  5.695255e-18    1.014478e-18      18.153269  1.078372e+00       H2                $[HII]19576\AA$                         NaN         no  19377.309803  19506.605355  19527.714833  19609.514060  19663.177961  19785.612009           NaN           NaN  42312.469208  4.540946e-19  3.576604e-19  6.984129e-21 -3.343439e-23  1.772352e-18   14.221042  5.121046e+01  1.161446  7.343978e-20  42308.900819   30.937976  1.332936e-20  6.359236e+00  6.370906e+00  -25.282764  4.505648e+01   219.201859   4.513917e+01       9.082224          NaN      11.0  126.590225          NaN   516.180931          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   274.391685   6.859792   85.694329   90.977929            no       no
213  SMACS    9483_Visit_1_G395M     /SMACS/G395M/Visit_1/9483/G395M_Visit_1_s09483_x1d_masked_bpx.fits    H2_21218A     21218.0  3.189263e-18   3.613843e-19  2.965946e-18    4.073605e-19      10.677162  1.121158e+00       H2                $[HII]21218\AA$                         NaN         no  21095.640885  21177.822795  21187.156632  21240.568877  21253.983080  21315.860067           NaN           NaN  45865.718887  3.662198e-19  2.984987e-19  7.085432e-21  2.125625e-24  2.010054e-19   10.665307  4.212851e+01  1.161642  6.669300e-20  45862.724081   17.741613  9.529550e-21  2.814686e+00  2.804715e+00  -19.574976  1.839766e+01   115.964643   1.833248e+01       9.082224          NaN       8.0  116.659341          NaN   273.075866          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    43.288528   1.731541   18.199128   22.195742            no       no
214  SMACS    9483_Visit_1_G395M     /SMACS/G395M/Visit_1/9483/G395M_Visit_1_s09483_x1d_masked_bpx.fits    H1_21661A     21661.0  3.710634e-18   3.510049e-19  3.701349e-18    3.939505e-19      12.855591  1.106797e+00       H1                   $HI21661\AA$                         NaN         no  21503.376495  21606.804027  21631.148666  21685.945395  21699.689501  21772.090347           NaN           NaN  46828.946692  3.682581e-19  2.884796e-19  6.926916e-21 -9.439190e-24  7.305069e-19   14.483991  4.164619e+01  1.161901  8.519243e-20  46823.172553   17.332816  9.411771e-21  2.135169e+00  2.113991e+00  -36.965244  1.366906e+01   110.962295   1.353348e+01       9.082224          NaN       8.0  114.224318          NaN   261.296236          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    56.562874   1.950444   24.227742   28.624949            no       no
215  SMACS    9483_Visit_2_G235M     /SMACS/G235M/Visit_2/9483/G235M_Visit_2_s09483_x1d_masked_bpx.fits     S3_9071A      9071.0  5.164355e-18   5.361988e-19  5.167505e-18    4.528511e-19       6.727551  6.366100e-01       S3                $[SIII]9071\AA$                         NaN         no   8960.506738   8998.670536   9062.261227   9090.073914   9103.285905   9153.722685           NaN           NaN  19607.739079  9.602927e-19  7.671401e-19  1.773068e-20 -3.732935e-23  1.499084e-18   11.436217  4.326624e+01  1.161585  1.925949e-19  19608.850997   10.704000  1.768128e-20  1.082918e+00  1.080438e+00   17.000669  1.655727e+01   163.658770   1.651936e+01       1.610217          NaN       7.0  162.808187          NaN   385.386951          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    23.769544   0.950782    1.413617    5.410231            no       no
216  SMACS    9483_Visit_2_G235M     /SMACS/G235M/Visit_2/9483/G235M_Visit_2_s09483_x1d_masked_bpx.fits     S3_9533A      9533.0  9.284032e-18   5.251336e-19  9.075594e-18    5.440971e-19      12.574384  6.065330e-01       S3                $[SIII]9533\AA$                         NaN         no   9457.131524   9507.550973   9519.111835   9554.314778   9567.808362   9605.930384           NaN           NaN  20608.522821  1.154475e-18  7.374511e-19  1.719624e-20  8.585604e-23 -1.031915e-18   27.136793  4.288444e+01  1.161809  4.037440e-19  20607.638995    8.967658  2.604087e-20  6.263560e-01  5.971260e-01  -12.857022  9.111612e+00   130.452638   8.686398e+00       1.610217          NaN       8.0  154.850063          NaN   307.192488          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    41.750947   1.739623   17.768902   21.656413            no       no
217  SMACS    9483_Visit_2_G235M     /SMACS/G235M/Visit_2/9483/G235M_Visit_2_s09483_x1d_masked_bpx.fits   He1_10833A     10833.0  8.946202e-18   4.534859e-19  8.788213e-18    1.121892e-18      11.499480  5.045040e-01      He1                  $HeI10833\AA$                         NaN         no  10737.823544  10797.788122  10819.840328  10856.450410  10883.971010  10949.759775           NaN           NaN  23419.427639  1.093219e-18  7.776457e-19  1.454674e-20 -1.594448e-24  8.149868e-19   24.393043  5.345842e+01  1.161860  3.104863e-19  23418.129307   11.291929  4.067070e-20  1.678941e+00  1.630774e+00  -16.619967  2.149215e+01   144.548156   2.087557e+01       4.557702          NaN       8.0  136.116549          NaN   340.384896          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   267.162226   8.348820   77.137780   81.803824            no       no
218  SMACS    9483_Visit_2_G235M     /SMACS/G235M/Visit_2/9483/G235M_Visit_2_s09483_x1d_masked_bpx.fits    H1_10941A     10941.0  2.837553e-18   4.014630e-19  2.361138e-18    7.737645e-19       3.735160  5.024460e-01       H1                   $HI10941\AA$                         NaN         no  10863.476998  10913.252358  10932.395714  10963.238732  10978.202182  11050.869441           NaN           NaN  23653.348340  8.707273e-19  7.609094e-19  1.410700e-20 -1.971438e-22  5.424020e-18    8.783763  5.393843e+01  1.161900  1.158481e-19  23654.650914    8.130975  3.764502e-20  3.194066e+00  2.881130e+00   16.509367  4.048293e+01   103.055390   3.651665e+01       9.082224          NaN       7.0  134.756731          NaN   242.676899          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   186.404308   6.013042   63.852955   68.432036            no       no
219  SMACS    9483_Visit_2_G235M     /SMACS/G235M/Visit_2/9483/G235M_Visit_2_s09483_x1d_masked_bpx.fits    H1_12822A     12822.0  9.660850e-18   5.256614e-19  1.052451e-17    8.144145e-19      15.207896  7.201270e-01       H1                   $HI12822\AA$                         NaN         no  12739.331901  12782.579873  12797.347474  12845.869589  12855.714557  12905.947532           NaN           NaN  27710.296552  9.890361e-19  6.349365e-19  1.373630e-20 -1.542647e-23  1.062409e-18   30.653845  4.622325e+01  1.161152  3.348172e-19  27710.397166   12.540191  2.917893e-20  1.125927e+00  1.050180e+00    1.088515  1.218119e+01   135.669960   1.136170e+01       9.082224          NaN      11.0  114.802855          NaN   319.478341          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    95.780022   3.302759   41.082183   45.479391            no       no
220  SMACS    9483_Visit_2_G395M     /SMACS/G395M/Visit_2/9483/G395M_Visit_2_s09483_x1d_masked_bpx.fits    H1_18756A     18756.0  3.783649e-17   5.439572e-19  3.713423e-17    8.331841e-19      86.211961  6.962260e-01       H1                   $HI18756\AA$                         NaN         no  18616.797173  18694.954434  18711.851993  18790.002085  18824.488843  18901.253328           NaN           NaN  40540.474904  1.202874e-18  4.389976e-19  7.899317e-21 -3.477590e-23  1.848829e-18  123.983560  5.557412e+01  1.161467  7.949867e-19  40543.787737   18.634793  2.033425e-20  4.833700e-01  4.469250e-01   24.498048  3.574471e+00   137.802295   3.304964e+00       9.082224          NaN      11.0  132.186959          NaN   324.499607          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    99.729887   3.561782   42.222824   46.524786            no       no
221  SMACS    9483_Visit_2_G395M     /SMACS/G395M/Visit_2/9483/G395M_Visit_2_s09483_x1d_masked_bpx.fits    H1_19455A     19455.0  2.433946e-18   3.745908e-19  2.605321e-18    5.958592e-19       6.029435  8.937190e-01       H1                   $HI19455\AA$                         NaN         no  19269.058371  19343.633746  19411.287897  19475.905223  19481.166419  19540.671244           NaN           NaN  42041.306023  4.465992e-19  4.034446e-19  7.134346e-21  6.373503e-24  1.354942e-19    8.301394  5.654963e+01  1.160951  4.738862e-20  42037.311760   21.932961  1.094904e-20  5.803935e+00  5.767190e+00  -28.482702  4.138729e+01   156.401807   4.112527e+01       9.082224          NaN       9.0  127.416033          NaN   368.298109          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    78.095626   3.253984   34.676624   38.564134            no       no
222  SMACS    9483_Visit_2_G395M     /SMACS/G395M/Visit_2/9483/G395M_Visit_2_s09483_x1d_masked_bpx.fits    H2_19576A     19576.0  6.278511e-18   4.371937e-19  5.733422e-18    4.957185e-19      15.924370  1.019737e+00       H2                $[HII]19576\AA$                         NaN         no  19463.356017  19519.643971  19537.000000  19615.000000  19692.780715  19794.313430           NaN           NaN  42309.318270  4.820372e-19  3.950333e-19  7.030374e-21 -4.924629e-23  2.478610e-18   17.456272  5.618951e+01  1.161285  9.185180e-20  42309.248616   24.902120  8.193407e-21  2.492118e+00  2.466927e+00   -0.493546  1.765847e+01   176.449731   1.747998e+01       9.082224          NaN      11.0  126.598812          NaN   415.507362          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    54.303507   1.872535   22.923293   27.320501            no       no
223  SMACS    9483_Visit_2_G395M     /SMACS/G395M/Visit_2/9483/G395M_Visit_2_s09483_x1d_masked_bpx.fits    H2_21218A     21218.0  3.178162e-18   3.730438e-19  3.517424e-18    5.415000e-19       9.839847  1.077577e+00       H2                $[HII]21218\AA$                         NaN         no  21089.505787  21156.857654  21185.721032  21249.878164  21300.518447  21379.085324           NaN           NaN  45862.562008  3.786070e-19  3.228613e-19  7.109838e-21 -3.272247e-24  4.729349e-19    7.374150  4.541049e+01  1.161493  4.680018e-20  45857.447308   29.983845  7.346150e-21  5.267395e+00  5.468613e+00  -33.433554  3.443169e+01   195.997128   3.574700e+01       9.082224          NaN       8.0  116.282829          NaN   461.537967          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    41.930505   1.747104   17.884772   21.772283            no       no
224  SMACS    9483_Visit_2_G395M     /SMACS/G395M/Visit_2/9483/G395M_Visit_2_s09483_x1d_masked_bpx.fits    H1_21661A     21661.0  5.490956e-18   4.030910e-19  5.348625e-18    5.723694e-19      18.256372  1.189212e+00       H1                   $HI21661\AA$                         NaN         no  21529.858352  21614.290806  21622.654876  21692.437199  21747.228927  21839.901671           NaN           NaN  46825.788220  3.813681e-19  3.007240e-19  7.101671e-21 -4.923256e-24  5.312594e-19   13.238367  4.234553e+01  1.161756  7.818118e-20  46825.328628   27.292920  8.625807e-21  3.388538e+00  3.329567e+00   -2.942444  2.169442e+01   174.737298   2.131687e+01       9.082224          NaN       9.0  114.232140          NaN   411.474891          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    68.005495   2.266850   29.861671   34.351194            no       no
