           sample     id                                                                       file          line  wavelength     intg_flux  intg_flux_err    gauss_flux  gauss_flux_err           eqw       eqw_err particle                                  latex_label                       profile_label pixel_mask            w1            w2            w3            w4            w5            w6           w_i           w_f     peak_wave     peak_flux          cont      std_cont        m_cont        n_cont      snr_line      snr_cont    z_line           amp        center        sigma       amp_err    center_err     sigma_err           v_r       v_r_err     sigma_vel  sigma_vel_err  sigma_thermal  sigma_instr  n_pixels    pixel_vel     FWHM_intg         FWHM_g           FWZI        v_med         v_50           v_1          v_5         v_10         v_90          v_95          v_99         chisqr       redchi         aic         bic  observations comments
932   CEERs_DR0.7   2174   hlsp_ceers_jwst_nirspec_nirspec8-002174_comb-mgrat_dr0.7_x1d_masked.fits     He2_1641A      1641.0  6.434001e-19   3.555535e-19  9.649757e-19    4.666295e-19  2.482681e+01  1.377271e+01      He2                                $HeII1641\AA$                                 NaN         no   1616.658700   1626.750465   1635.753762   1643.411815   1653.974601   1666.567799           NaN           NaN  10330.652589  5.943784e-20  2.239257e-20  1.583049e-20  8.792254e-23 -8.859047e-19  2.663165e+00  1.414522e+00  5.295340  4.328246e-20  10333.803956     8.894355  2.410136e-20  4.848261e+00  5.049433e+00     91.451720  1.406951e+02    258.111534   1.465330e+02       4.557702          NaN       8.0   184.953342           NaN     607.806214            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      55.258786     1.905475   23.481326   27.878534            no       no
933   CEERs_DR0.7   2174        hlsp_ceers_jwst_nirspec_nirspec8-002174_prism_dr0.7_x1d_masked.fits    O2_3727A_m      3727.0  2.163971e-18   3.646445e-19  1.643364e-18    3.375512e-19  5.675509e+02  5.087394e+01       O2                $[OII]3727\AA$+$[OII]3730\AA$                   O2_3727A+O2_3730A         no   3317.798464   3516.531622   3662.082666   3816.030887   4044.210314   4295.753558           NaN           NaN  23454.721735  7.714481e-21  3.811629e-21  5.876397e-22 -1.639807e-25  7.657750e-21  6.538418e+00  6.486336e+00  5.293191  4.413129e-21  23535.777996   148.558428  9.493752e-22  3.503670e+01  3.564453e+01   1036.041100  4.478305e+02   1898.837126   4.555996e+02       2.279635          NaN       7.0  2147.350902           NaN    4471.419727            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      51.487628     2.238593   23.764370   27.538660            no       no
934   CEERs_DR0.7   2174   hlsp_ceers_jwst_nirspec_nirspec8-002174_comb-mgrat_dr0.7_x1d_masked.fits    O2_3727A_m      3727.0  8.936525e-19   1.910480e-19  1.375307e-18    2.445547e-19  2.788628e+02  2.670527e+02       O2                $[OII]3727\AA$+$[OII]3730\AA$                   O2_3727A+O2_3730A         no   3688.801443   3709.095132   3714.000000   3736.000000   3753.000000   3779.000000           NaN           NaN  23506.706444  4.004249e-20  3.355087e-21  4.265977e-21 -3.138174e-24  7.712323e-20  1.159709e+01  7.864760e-01  5.307139  3.432782e-20  23498.971570    15.983189  5.937292e-21  3.281334e+00  3.275639e+00    -98.646608  4.184845e+01    203.841379   4.177582e+01       2.279635          NaN      14.0   136.000161           NaN     480.009766            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN     110.970596     2.774265   46.766801   52.050402            no       no
935   CEERs_DR0.7   2174   hlsp_ceers_jwst_nirspec_nirspec8-002174_comb-mgrat_dr0.7_x1d_masked.fits      H1_3971A      3971.0  2.996224e-19   1.180027e-19  3.941407e-19    8.338267e-20  1.595125e+02  1.846910e+03       H1                                  $HI3971\AA$                                 NaN         no   3945.956652   3956.808518   3963.282014   3975.843859   3983.842990   3998.121761           NaN           NaN  25030.699009  2.373237e-20  1.558846e-21  3.680767e-21  1.634362e-24 -3.935037e-20  8.710794e+00  4.235110e-01  5.303374  2.546862e-20  25027.394291     6.173848  7.325894e-21  1.815885e+00  2.214098e+00    -39.580574  2.174884e+01     73.944123   2.651823e+01       9.082224          NaN       9.0   127.626106           NaN     174.125104            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      35.984279     1.564534   14.449626   18.223915            no       no
936   CEERs_DR0.7   2174        hlsp_ceers_jwst_nirspec_nirspec8-002174_prism_dr0.7_x1d_masked.fits      H1_4862A      4862.0  4.692453e-18   2.493202e-19  4.888225e-19    1.136888e-19  2.147167e+02  4.993811e+01       H1                                  $HI4862\AA$          H1_4862A+O3_4960A+O3_5008A         no   4435.553064   4627.044213   4761.225140   5124.828831   5196.429502   5299.646489           NaN           NaN  31560.293691  1.385446e-20  2.276593e-21  4.296587e-22 -1.548028e-25  7.162216e-21  8.362380e+00  5.298608e+00  5.312551  2.108937e-21  30691.621967    92.469304  4.936220e-22  5.428845e+00  4.601667e+00    390.165096  5.309739e+01    904.405713   4.500709e+01       9.082224          NaN      18.0  1248.701662           NaN    2129.712702            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      39.798043     1.326601   13.353545   19.458987            no       no
937   CEERs_DR0.7   2174   hlsp_ceers_jwst_nirspec_nirspec8-002174_comb-mgrat_dr0.7_x1d_masked.fits      H1_4862A      4862.0  1.046706e-18   8.727774e-20  1.268523e-18    3.186977e-19  4.667372e+02  6.206503e+03       H1                                  $HI4862\AA$                                 NaN         no   4812.242102   4836.418475   4854.214972   4872.011469   4886.500000   4913.000000           NaN           NaN  30653.479302  1.800474e-20  1.581414e-21  1.555896e-21 -1.017241e-24  3.276340e-20  7.196806e+00  1.016401e+00  5.304706  1.150527e-20  30681.019621    43.985689  1.928223e-21  1.041873e+01  1.391949e+01    269.345598  1.018956e+02    430.182095   1.361332e+02       9.082224          NaN       7.0   175.745869           NaN    1013.001421            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      77.351848     3.363124   34.346966   38.121256            no       no
938   CEERs_DR0.7   2174        hlsp_ceers_jwst_nirspec_nirspec8-002174_prism_dr0.7_x1d_masked.fits      O3_4960A      4960.0  4.692453e-18   2.493202e-19  1.111563e-18    4.632826e-20  4.882573e+02  2.034982e+01       O3                              $[OIII]4960\AA$          H1_4862A+O3_4960A+O3_5008A         no   4435.553064   4627.044213   4761.225140   5124.828831   5196.429502   5299.646489           NaN           NaN  31560.293691  1.385446e-20  2.276593e-21  4.296587e-22 -1.548028e-25  7.162216e-21  1.864001e+01  5.298608e+00  5.312551  4.700888e-21  31310.251939    94.333144  2.502755e-22  5.538271e+00  4.694420e+00    390.165039  5.309739e+01    904.405713   4.500709e+01       2.279635          NaN      18.0  1248.701662           NaN    2129.712702            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      39.798043     1.326601   13.353545   19.458987            no       no
939   CEERs_DR0.7   2174   hlsp_ceers_jwst_nirspec_nirspec8-002174_comb-mgrat_dr0.7_x1d_masked.fits      O3_4960A      4960.0  1.390662e-18   8.814190e-20  1.390889e-18    1.427533e-19  6.948315e+02  1.969542e+02       O3                              $[OIII]4960\AA$                                 NaN         no   4930.000000   4946.500000   4950.110270   4971.831026   4975.500000   4991.500000           NaN           NaN  31264.416630  4.188489e-20  2.280507e-21  1.624299e-21 -7.093624e-24  2.240585e-19  3.094883e+01  1.403995e+00  5.303310  3.988511e-20  31264.883105    13.912065  4.004921e-21  1.731524e+00  1.489095e+00      4.472997  1.660347e+01    133.401888   1.427884e+01       2.279635          NaN       9.0   172.289237           NaN     314.137440            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      89.479606     4.473980   37.245880   40.652362            no       no
940   CEERs_DR0.7   2174        hlsp_ceers_jwst_nirspec_nirspec8-002174_prism_dr0.7_x1d_masked.fits      O3_5008A      5008.0  4.692453e-18   2.493202e-19  3.265952e-18    1.361199e-19  1.434579e+03  5.979105e+01       O3                              $[OIII]5008\AA$          H1_4862A+O3_4960A+O3_5008A         no   4435.553064   4627.044213   4761.225140   5124.828831   5196.429502   5299.646489           NaN           NaN  31560.293691  1.385446e-20  2.276593e-21  4.296587e-22 -1.548028e-25  7.162216e-21  5.424243e+01  5.298608e+00  5.312551  1.367959e-20  31613.254232    95.246045  7.283018e-22  5.591867e+00  4.739850e+00    390.163664  5.309739e+01    904.405709   4.500709e+01       2.279635          NaN      18.0  1248.701662           NaN    2129.712692            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      39.798043     1.326601   13.353545   19.458987            no       no
941   CEERs_DR0.7   2174   hlsp_ceers_jwst_nirspec_nirspec8-002174_comb-mgrat_dr0.7_x1d_masked.fits      O3_5008A      5008.0  3.054671e-18   1.224322e-19  3.200371e-18    2.760470e-19  2.063687e+03  7.544924e+03       O3                              $[OIII]5008\AA$                                 NaN         no   4972.000000   4989.000000   4995.000000   5020.000000   5026.000000   5052.000000           NaN           NaN  31569.855346  9.576803e-20  1.829163e-21  1.485008e-21 -1.382731e-25  6.194425e-21  6.314404e+01  1.231753e+00  5.303885  9.677125e-20  31566.224434    13.193622  9.927440e-21  1.295345e+00  1.165219e+00    -34.479726  1.230080e+01    125.288773   1.106511e+01       2.279635          NaN      10.0   170.611417           NaN     295.032515            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN     179.749411     7.489559   57.184625   61.072136            no       no
942   CEERs_DR0.7   2174   hlsp_ceers_jwst_nirspec_nirspec8-002174_comb-mgrat_dr0.7_x1d_masked.fits      N2_6550A      6550.0  2.655857e-18   1.674476e-19  1.537721e-19    5.264812e-20  2.921401e+02  1.000222e+02       N2                               $[NII]6550\AA$          H1_6565A+N2_6585A+N2_6550A         no   6482.000000   6523.000000   6542.000000   6597.000000   6616.000000   6655.000000           NaN           NaN  41371.710010  5.569304e-20  5.263642e-22  1.926556e-21 -1.534083e-24  6.399400e-20  1.681182e+00  2.732150e-01  5.307252  1.761867e-21  41312.502220    34.818848  6.309301e-22  1.387644e+01  1.352766e+01    138.201651  1.007436e+02    252.786430   9.821146e+01       2.436390          NaN      21.0   129.867069           NaN     595.266553            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      97.812098     2.126350   44.853837   56.561299            no       no
943   CEERs_DR0.7   2174        hlsp_ceers_jwst_nirspec_nirspec8-002174_prism_dr0.7_x1d_masked.fits      H1_6565A      6565.0  1.363774e-18   1.360143e-19  1.877371e-18    1.949120e-19  7.789785e+02  7.165910e-01       H1                                  $HI6565\AA$                                 NaN         no   6326.930938   6467.030868   6512.656469   6622.802030   6633.462763   6718.670501           NaN           NaN  41428.160031  1.254454e-20  1.753360e-21  4.462234e-22  7.998074e-26 -1.560095e-21  2.683353e+01  3.929333e+00  5.310458  1.096503e-20  41429.965776    68.304622  1.144584e-21  8.760043e+00  6.874531e+00     13.067169  6.339154e+01    494.282407   4.974714e+01       9.082224          NaN       8.0   710.986927           NaN    1163.946120            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      76.536489     3.644595   33.833131   37.367292            no       no
944   CEERs_DR0.7   2174   hlsp_ceers_jwst_nirspec_nirspec8-002174_comb-mgrat_dr0.7_x1d_masked.fits      H1_6565A      6565.0  2.655857e-18   1.674476e-19  2.057836e-18    1.358000e-19  3.909528e+03  2.579964e+02       H1                                  $HI6565\AA$          H1_6565A+N2_6585A+N2_6550A         no   6482.000000   6523.000000   6542.000000   6597.000000   6616.000000   6655.000000           NaN           NaN  41371.710010  5.569304e-20  5.263642e-22  1.926556e-21 -1.534083e-24  6.399400e-20  5.096390e+01  2.732150e-01  5.302087  5.340981e-20  41373.200795    15.370915  4.004715e-21  1.142297e+00  1.075884e+00   -107.425511  8.274183e+00    111.338574   7.793124e+00       9.082224          NaN      21.0   129.867069           NaN     262.182306            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      97.812098     2.126350   44.853837   56.561299            no       no
945   CEERs_DR0.7   2174   hlsp_ceers_jwst_nirspec_nirspec8-002174_comb-mgrat_dr0.7_x1d_masked.fits      N2_6585A      6585.0  2.655857e-18   1.674476e-19  4.545057e-19    1.556126e-19  8.634815e+02  2.956367e+02       N2                               $[NII]6585\AA$          H1_6565A+N2_6585A+N2_6550A         no   6482.000000   6523.000000   6542.000000   6597.000000   6616.000000   6655.000000           NaN           NaN  41371.710010  5.569304e-20  5.263642e-22  1.926556e-21 -1.534083e-24  6.399400e-20  4.942676e+00  2.732150e-01  5.307252  5.179890e-21  41533.256044    35.004903  1.854935e-21  1.395059e+01  1.359995e+01    138.201621  1.007436e+02    252.786430   9.821146e+01       2.436390          NaN      21.0   129.867069           NaN     595.266553            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      97.812098     2.126350   44.853837   56.561299            no       no
946   CEERs_DR0.7   2174        hlsp_ceers_jwst_nirspec_nirspec8-002174_prism_dr0.7_x1d_masked.fits      S2_6718A      6718.0  2.873041e-19   1.298260e-19  3.214319e-19    8.475601e-20  2.246525e+02  8.146612e+01       S2                               $[SII]6718\AA$                                 NaN         no   6597.894185   6659.336504   6674.758119   6777.561448   6809.182449   6903.402364           NaN           NaN  42399.855871  2.893175e-21  1.218297e-21  4.880803e-22  4.597618e-26 -7.310860e-22  5.326640e+00  2.496100e+00  5.311381  2.162959e-21  42357.449028    59.285821  8.663004e-22  1.562478e+01  3.016199e+01   -299.841862  1.104766e+02    419.186375   2.132634e+02       1.610217          NaN       8.0   677.943004           NaN     987.108479            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      15.675762     0.922104    1.127669    4.114866            no       no
947   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits      C3_1910A      1910.0  2.266291e-18   3.308744e-19  2.036053e-18    3.549701e-19 -8.898626e+02  2.528045e+04       C3                              $[CIII]1910\AA$                                 NaN         no   1875.075371   1889.574634   1899.000000   1913.000000   1924.294774   1943.343121           NaN           NaN  10477.942833  9.061509e-20  2.351386e-21  1.411743e-20  2.108222e-23 -2.185469e-19  6.724032e+00  1.665590e-01  4.485834  6.572221e-20  10480.495408    12.359101  1.153708e-20  2.532525e+00  2.422058e+00     73.033682  7.246001e+01    353.615707   6.929935e+01       2.631084          NaN      13.0   181.827832           NaN     832.701354            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      56.989403     1.389985   17.381731   22.734300            no       no
948   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits     Ne5_3427A      3427.0  2.694274e-19   1.426208e-19  3.945717e-19    1.537840e-19  4.536739e+02  9.230651e+03      Ne5                               $[NeV]3427\AA$                                 NaN         no   3396.379626   3410.281670   3420.431847   3433.280363   3438.259756   3459.006283           NaN           NaN  18844.621233  1.891790e-20  1.976054e-21  4.386724e-21  3.407298e-23 -6.401164e-19  4.673433e+00  4.504620e-01  4.498868  1.876788e-20  18840.877346     8.387272  8.102280e-21  3.523320e+00  4.325610e+00    -59.560185  5.605125e+01    133.430162   6.881461e+01       2.029830          NaN       8.0   170.214181           NaN     314.204020            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      51.376457     2.055058   22.995314   26.991928            no       no
949   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits    O2_3727A_m      3727.0  7.849195e-19   1.312173e-19  6.593012e-19    1.558920e-19  7.617896e+02  2.190073e+04       O2                $[OII]3727\AA$+$[OII]3730\AA$                   O2_3727A+O2_3730A         no   3678.611857   3701.364871   3721.084150   3736.556199   3750.335801   3768.581982           NaN           NaN  20498.489130  2.994663e-20  3.934756e-22  3.799872e-21 -1.953287e-23  4.007879e-19  8.900765e+00  1.035500e-01  4.499997  2.918914e-20  20499.926246     9.010993  7.054540e-21  2.514021e+00  2.352360e+00     21.017974  3.676781e+01    131.786674   3.440351e+01       2.279635          NaN       9.0   156.450862           NaN     310.333903            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      74.151368     2.556944   32.891924   37.289131            no       no
950   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits      H1_4341A      4341.0  1.072544e-19   8.443696e-20  1.886302e-19    6.159573e-20  7.894568e+01  8.352825e+02       H1                                  $HI4341\AA$                                 NaN         no   4322.126533   4337.233555   4339.313145   4353.923236   4368.324611   4386.482866           NaN           NaN  23881.120725  1.261901e-20  2.169694e-21  2.802751e-21 -1.245264e-23  2.995526e-19  5.926132e+00  7.741300e-01  4.501295  1.272776e-20  23884.905199     5.912475  8.153631e-21  2.824062e+00  4.515955e+00     47.508519  3.545195e+01     74.222461   5.669119e+01       9.082224          NaN       9.0   133.877392           NaN     174.780539            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      37.150777     1.486031   13.917845   17.914458            no       no
951   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits      H1_4862A      4862.0  3.408996e-19   8.199578e-20  3.722580e-19    1.376607e-19  1.626770e+02  3.691387e+02       H1                                  $HI4862\AA$                                 NaN         no   4823.859643   4853.592604   4859.697939   4874.899506   4883.767087   4899.982091           NaN           NaN  26750.583419  1.012368e-20  2.125203e-21  2.509018e-21 -2.587800e-24  7.135036e-20  3.826145e+00  8.470260e-01  4.501971  7.658133e-21  26752.352426    19.392384  2.568305e-21  8.489170e+00  7.997633e+00     19.825174  9.513771e+01    217.329479   8.962907e+01       9.082224          NaN       9.0   119.477933           NaN     511.771813            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      84.380212     2.721942   36.905061   41.484143            no       no
952   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits      O3_4960A      4960.0  2.477585e-19   9.636669e-20  2.446962e-19    7.723822e-20  9.628577e+01  4.490150e+00       O3                              $[OIII]4960\AA$                                 NaN         no   4936.194816   4950.844479   4954.061922   4969.270318   4972.671601   4985.447256           NaN           NaN  27272.951977  1.900299e-20  2.579457e-21  2.839854e-21 -3.085699e-24  8.673559e-20  6.829141e+00  9.083060e-01  4.498579  1.640289e-20  27273.290270     5.951371  4.012737e-21  2.826196e+00  1.627092e+00      3.718611  3.106639e+01     65.419252   1.788548e+01       2.279635          NaN       9.0   117.178941           NaN     154.050567            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      29.800321     1.419063   11.195168   14.729330            no       no
953   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits      O3_5008A      5008.0  1.637144e-18   1.078159e-19  1.510838e-18    1.395289e-19  4.453571e+02  1.351463e+04       O3                              $[OIII]5008\AA$                                 NaN         no   4971.134238   4990.349981   5002.181322   5016.903893   5028.602815   5046.975540           NaN           NaN  27528.788208  6.098591e-20  1.108260e-21  3.012886e-21 -1.049896e-23  2.901320e-19  2.061960e+01  3.678400e-01  4.496963  6.111733e-20  27534.634893     9.861967  6.596413e-21  1.046751e+00  9.435800e-01     63.671238  1.139927e+01    107.398240   1.027573e+01       2.279635          NaN       8.0   116.521060           NaN     252.903527            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      56.534617     2.174408   25.359162   29.461050            no       no
954   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits      N2_6550A      6550.0  8.425697e-19   1.215433e-19  6.622708e-20    3.845746e-20  1.240711e+03  7.204694e+02       N2                               $[NII]6550\AA$          H1_6565A+N2_6585A+N2_6550A         no   6508.548432   6533.370301   6539.441006   6597.082887   6619.758991   6645.007101           NaN           NaN  36088.280423  2.132920e-20  5.337833e-23  1.149518e-21  3.114027e-24 -1.123265e-19  6.236579e+00  4.643500e-02  4.498177  5.141392e-21  36013.056587     5.138838  4.294566e-21  1.617873e+00  1.689788e+00    131.823791  1.347399e+01     42.797319   1.407291e+01       2.436390          NaN      19.0   148.993339           NaN     100.779984            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      85.015986     2.833866   42.935533   52.436647            no       no
955   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits      H1_6565A      6565.0  8.425697e-19   1.215433e-19  8.022384e-19    1.369126e-19  1.502929e+04  2.564948e+03       H1                                  $HI6565\AA$          H1_6565A+N2_6585A+N2_6550A         no   6508.548432   6533.370301   6539.441006   6597.082887   6619.758991   6645.007101           NaN           NaN  36088.280423  2.132920e-20  5.337833e-23  1.149518e-21  3.114027e-24 -1.123265e-19  2.505191e+01  4.643500e-02  4.497754  2.065262e-20  36092.754119    15.496673  4.138232e-21  3.027046e+00  2.613267e+00    108.764846  2.515227e+01    128.764663   2.171411e+01       9.082224          NaN      19.0   148.993339           NaN     303.217609            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      85.015986     2.833866   42.935533   52.436647            no       no
956   CEERs_DR0.7   2184   hlsp_ceers_jwst_nirspec_nirspec5-002184_comb-mgrat_dr0.7_x1d_masked.fits      N2_6585A      6585.0  8.425697e-19   1.215433e-19  1.957480e-19    1.136691e-19  3.667181e+03  2.129499e+03       N2                               $[NII]6585\AA$          H1_6565A+N2_6585A+N2_6550A         no   6508.548432   6533.370301   6539.441006   6597.082887   6619.758991   6645.007101           NaN           NaN  36088.280423  2.132920e-20  5.337833e-23  1.149518e-21  3.114027e-24 -1.123265e-19  1.833554e+01  4.643500e-02  4.498177  1.511569e-20  36205.492764     5.166297  1.262602e-20  1.626518e+00  1.698817e+00    131.823761  1.347399e+01     42.797319   1.407291e+01       2.436390          NaN      19.0   148.993339           NaN     100.779984            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      85.015986     2.833866   42.935533   52.436647            no       no
957   CEERs_DR0.7   2355        hlsp_ceers_jwst_nirspec_nirspec5-002355_prism_dr0.7_x1d_masked.fits      H1_1217A      1217.0  2.791471e-18   7.945101e-19  2.146287e-18    1.336481e-18 -1.898763e+03  1.854098e+04       H1                                  $HI1217\AA$                                 NaN         no   1143.952252   1194.601454   1196.000000   1231.000000   1321.795932   1391.912953           NaN           NaN   8632.958590  9.203660e-21 -3.547474e-21  3.224066e-21  2.896393e-24 -2.855191e-20  2.997016e+00 -1.100310e+00  6.093639  1.273848e-20   8639.699116    67.217179  6.700926e-21  5.850889e+01  3.929643e+01    234.074886  2.031809e+03   2334.217538   1.364628e+03       9.082224          NaN       4.0  3846.148376           NaN    5496.662248            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      32.443875     3.604875   17.935260   19.389980            no       no
958   CEERs_DR0.7   2355        hlsp_ceers_jwst_nirspec_nirspec5-002355_prism_dr0.7_x1d_masked.fits     He2_1641A      1641.0  1.754425e-18   7.769075e-19  1.624666e-18    5.644429e-19 -1.196222e+03  2.667817e+05      He2                                $HeII1641\AA$                                 NaN         no   1498.048470   1572.070048   1573.411571   1683.961262   1706.789969   1929.338333           NaN           NaN  11645.240310  5.656592e-21  4.211557e-22  1.589953e-21  4.634391e-25 -4.975703e-21  3.076612e+00  2.648860e-01  6.096429  6.058603e-21  11587.112757   106.979759  2.508545e-21  4.616253e+01  5.428578e+01  -1496.422724  1.188398e+03   2754.062941   1.397521e+03       4.557702          NaN       5.0  4566.919039           NaN    6485.322618            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      11.942140     0.853010   -0.003381    2.496259            no       no
959   CEERs_DR0.7   2355        hlsp_ceers_jwst_nirspec_nirspec5-002355_prism_dr0.7_x1d_masked.fits     Ne5_3427A      3427.0  4.008117e-19   2.385961e-19  6.221222e-19    1.961096e-19  5.037367e+03  9.838428e+04      Ne5                               $[NeV]3427\AA$                                 NaN         no   3148.154398   3326.249517   3365.529347   3476.244038   3545.794244   3698.236426           NaN           NaN  24279.711528  1.842175e-21 -1.997627e-22  5.784345e-22 -1.813764e-25  4.204003e-21  3.643855e+00 -3.453510e-01  6.084830  2.102365e-21  24278.623382   118.053147  6.698151e-22  4.529462e+01  3.749495e+01    -13.435826  5.592730e+02   1457.655014   4.629670e+02       2.029830          NaN       6.0  2005.300511           NaN    3432.515246            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      24.405173     1.220259    7.363921   10.770404            no       no
960   CEERs_DR0.7   2355        hlsp_ceers_jwst_nirspec_nirspec5-002355_prism_dr0.7_x1d_masked.fits    O2_3727A_m      3727.0  9.445066e-19   2.032297e-19  8.557959e-19    2.281926e-19 -2.770039e+03  1.532472e+04       O2                $[OII]3727\AA$+$[OII]3730\AA$                   O2_3727A+O2_3730A         no   3447.396265   3646.793853   3665.912185   3796.324498   4131.947905   4353.266438           NaN           NaN  26476.220029  1.047175e-21 -5.034170e-22  5.261454e-22  1.723367e-25 -5.066242e-21  3.539276e+00 -9.568020e-01  6.103896  1.677371e-21  26463.602744   203.540601  4.844693e-22  6.244224e+01  6.300482e+01   -142.866577  7.070387e+02   2304.707278   7.134088e+02       2.279635          NaN       7.0  1704.213976           NaN    5427.170897            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      30.647606     1.178754    7.602503   11.704391            no       no
961   CEERs_DR0.7   2355        hlsp_ceers_jwst_nirspec_nirspec5-002355_prism_dr0.7_x1d_masked.fits      H1_4862A      4862.0  2.078673e-18   2.152000e-19  3.325452e-19    1.450607e-19  1.431797e+03  6.245695e+02       H1                                  $HI4862\AA$          H1_4862A+O3_4960A+O3_5008A         no   4480.821541   4761.959808   4809.736861   5098.473832   5137.551016   5324.253118           NaN           NaN  35723.079122  4.025030e-21  2.322571e-22  4.213849e-22  2.836499e-28  2.221243e-22  5.927180e+00  5.511760e-01  6.107184  1.392290e-21  34555.130441    95.286394  5.900437e-22  4.935037e+01  4.577463e+01    -51.183829  4.280795e+02    826.541957   3.970625e+02       9.082224          NaN      19.0   966.470449           NaN    1946.357569            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      77.883782     1.947095   40.706475   57.732858            no       no
962   CEERs_DR0.7   2355        hlsp_ceers_jwst_nirspec_nirspec5-002355_prism_dr0.7_x1d_masked.fits      O3_4960A      4960.0  2.078673e-18   2.152000e-19  7.852308e-19    2.321779e-19  3.380868e+03  9.996589e+02       O3                              $[OIII]4960\AA$          H1_4862A+O3_4960A+O3_5008A         no   4480.821541   4761.959808   4809.736861   5098.473832   5137.551016   5324.253118           NaN           NaN  35723.079122  4.025030e-21  2.322571e-22  4.213849e-22  2.836499e-28  2.221243e-22  9.593941e+00  5.511760e-01  6.114875  2.253610e-21  35289.777980   139.004432  5.287024e-22  4.584667e+01  5.067139e+01    273.146447  3.898298e+02   1181.941379   4.308539e+02       2.279635          NaN      19.0   966.470449           NaN    2783.259252            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      77.883782     1.947095   40.706475   57.732858            no       no
963   CEERs_DR0.7   2355        hlsp_ceers_jwst_nirspec_nirspec5-002355_prism_dr0.7_x1d_masked.fits      O3_5008A      5008.0  2.078673e-18   2.152000e-19  1.049888e-18    2.120338e-19  4.520369e+03  9.129267e+02       O3                              $[OIII]5008\AA$          H1_4862A+O3_4960A+O3_5008A         no   4480.821541   4761.959808   4809.736861   5098.473832   5137.551016   5324.253118           NaN           NaN  35723.079122  4.025030e-21  2.322571e-22  4.213849e-22  2.836499e-28  2.221243e-22  1.828007e+01  5.511760e-01  6.122842  4.293975e-21  35671.194666    97.542424  6.457068e-22  2.102709e+01  2.016792e+01    609.183367  1.770777e+02    821.444434   1.698423e+02       2.279635          NaN      19.0   966.470449           NaN    1934.353818            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      77.883782     1.947095   40.706475   57.732858            no       no
